1757, 14040  -30.01667 141.06667;
1758, 190.5  -30.36667 126.01667;
1759, 122.7  -30.43333 126.1;
1760, 262.5  -32.03333 126.175;
1761, 13.6  -32.04167 126.18333;
1762, 2515  -32.05 126.16667;
1763, 542  -34.31667 138.93333;
1764, 2950  0.0 0.0;
1765, 3596  29.36667 -100.96667;
1766, 7780  29.975 -97.86667;
1767, 2700  31.59333 -98.25;
1768, 2600  31.73333 -101.505;
1769, 4200  32.51667 -82.55;
1770, 1184  32.54333 -102.705;
1771, 2000  33.11667 -101.38333;
1772, 41800  33.7825 -102.18111;
1773, 260000  34.25 -96.68333;
1774, 4300  34.25972 -101.40833;
1775, 3  34.5 -116.95;
1776, 6.4  34.5 -116.95;
1777, 1874.9  34.62333 -101.91667;
1778, 372  34.7 -113.6;
1779, 860  34.93333 -102.01667;
1780, 450000  35.98333 -101.9;
1781, 8143  36.34611 -97.185;
1782, 6700  36.81667 -101.90833;
1783, 11700  38.44 -98.06667;
1784, 1959  39.52167 -103.16667;
1785, 71.6  39.76667 62.51667;
1786, 3602  40.02 -100.78333;
1787, 3300  40.03167 -105.05667;
1788, 21820  40.16667 -97.6;
1789, 3850  45.4 122.9;
1790, 185  50.58333 6.16667;
1791, 1  51.33333 -118.95;
1792, 3920  51.965 -107.43833;
1793, 2000  52.04667 -107.23333;
1794, 44000  52.56528 -1.33972;
1795, 2201  52.8 -112.98333;
1796, 1390  60.5 57.0;
1797, 68000  -28.48333 148.25;
1798, 116.7  -30.45 126.1;
1799, 39.5  -30.48333 126.25;
1800, 37850  -30.85 122.31667;
1801, 20.4  -31.96667 125.83333;
1802, 6.4  -32.1 125.68333;
1803, 1700  13.46667 31.21667;
1804, 516  18.91667 6.25;
1805, 20000  21.68389 79.50083;
1806, 1615  33.01667 -102.36667;
1807, 591  33.73 -102.57667;
1808, 13000  34.19333 -103.575;
1809, 2600  34.35833 -101.73;
1810, 3500  34.67167 -101.815;
1811, 7250  38.25 -97.66667;
1812, 2300  38.3925 -104.17667;
1813, 5920  38.9 -99.43333;
1814, 100000  39.61667 -94.86667;
1815, 4175  39.83333 -103.21667;
1816, 2968  43.46667 25.51667;
1817, 271000  45.3 0.23333;
1818, 12280  46.83333 -117.25;
1819, 3540  49.25 -111.86667;
1820, 900000  68.0 128.3;
1821, 20  -25.93333 119.3;
1822, 150000  -26.59278 120.32833;
1823, 500  -27.05 -70.8;
1824, 305000  -29.43333 -50.91667;
1825, 10820  -30.36667 120.73333;
1826, 97.7  -30.81667 128.21667;
1827, 4002  -31.46667 126.93333;
1828, 1443  -31.53333 127.01667;
1829, 43.1  -31.53333 127.1;
1830, 256.3  -31.61667 118.03333;
1831, 32383  -33.31667 144.78333;
1832, 2000  -6.23333 -40.7;
1833, 67.4  11.63333 24.68333;
1834, 2500  19.38333 43.73333;
1835, 107000  28.11667 0.53333;
1836, 630000  29.85861 -2.645;
1837, 94  31.33333 -82.31667;
1838, 1711  32.55 -102.39167;
1839, 9500  32.8 -101.11667;
1840, 595.8  34.06667 -103.5;
1841, 3240  34.06667 -103.5;
1842, 6000  34.1 -103.41667;
1843, 3600  34.5 -102.25;
1844, 2100  35.94167 -102.16;
1845, 4400  38.38333 -98.01667;
1846, 226.5  39.32 -82.37;
1847, 817  39.68333 -102.845;
1848, 687  39.7 -105.7;
1849, 9200  39.76667 -102.13333;
1850, 230  39.7825 -104.93056;
1851, 10000  45.46667 105.38333;
1852, 54200  52.4 79.8;
1853, 0.1  54.225 -111.69167;
1854, 323300  62.9 152.43333;
1855, 500000  -28.23333 120.85;
1856, 12000  -30.06667 141.06667;
1857, 1638  -30.15 140.98333;
1858, 1861  -30.44028 121.25694;
1859, 19.7  -31.0 125.93333;
1860, 8810  -31.1 138.26667;
1861, 75.3  -31.58333 127.7;
1862, 410.5  -31.69167 127.78333;
1863, 4.62  -31.96667 126.25;
1864, 22  -34.45 140.56667;
1865, 460  19.76667 -100.65;
1866, 134  2.71667 32.83333;
1867, 1760  28.4625 1.025;
1868, 3273  33.58333 -102.16667;
1869, 1800  33.65167 -103.70833;
1870, 462  33.78333 -103.56667;
1871, 936.8  33.78333 -103.57667;
1872, 385.5  33.79 -103.56333;
1873, 537.8  33.91667 -103.51833;
1874, 727.8  34.05 -103.5;
1875, 12  34.08333 -103.5;
1876, 21.8  34.08333 -103.5;
1877, 26.2  34.08333 -103.5;
1878, 141.1  34.08333 -103.5;
1879, 49.5  34.08333 -103.51667;
1880, 94.3  34.08333 -103.51667;
1881, 1244.7  34.08333 -103.525;
1882, 34.2  34.08333 -103.61667;
1883, 65.2  34.08333 -103.61667;
1884, 81.6  34.08333 -103.61667;
1885, 118.5  34.08333 -103.61667;
1886, 548  34.09 -103.61167;
1887, 606  34.22833 -103.35833;
1888, 18.3  34.23333 -103.38333;
1889, 56.8  34.24667 -103.395;
1890, 49.4  34.3 -103.45;
1891, 1.2  34.5 -116.95;
1892, 3.8  34.5 -116.95;
1893, 11310  34.52667 -102.105;
1894, 1500  34.58333 -102.08333;
1895, 895  34.61139 -100.855;
1896, 4400  36.04333 -102.40833;
1897, 10000  38.08333 -100.25;
1898, 25250  38.74028 -7.27;
1899, 7400  39.695 -102.295;
1900, 283.3  42.86083 -73.95028;
1901, 13.1  44.24417 11.50222;
1902, 472000  48.48333 3.58333;
1903, 1225300  48.7 45.7;
1904, 3479  51.88333 -104.18333;
1905, 789.2  55.9 66.7;
1906, 164  64.45 27.56667;
1907, 27000  -23.55 15.03333;
1908, 71000  -25.65 114.21667;
1909, 4480  -29.58639 122.18167;
1910, 308.7  -30.0 128.91667;
1911, 38.6  -30.03333 129.01667;
1912, 627.7  -30.05 128.93333;
1913, 144.1  -30.06667 128.98333;
1914, 608.9  -30.5 128.1;
1915, 8740  -30.71667 116.5;
1916, 238.4  -30.76667 128.01667;
1917, 40000  -31.19167 121.53333;
1918, 68.2  -32.91667 141.88333;
1919, 72.9  -32.91667 141.88333;
1920, 172  -32.91667 141.88333;
1921, 270  -32.91667 141.88333;
1922, 158.5  -33.13333 141.71667;
1923, 747  -33.16667 141.75;
1924, 100000  -36.61667 145.2;
1925, 10  -71.5 35.66667;
1926, 10  -71.5 35.66667;
1927, 25  -71.5 35.66667;
1928, 38  -71.5 35.66667;
1929, 41  -71.5 35.66667;
1930, 62  -71.5 35.66667;
1931, 138  -71.5 35.66667;
1932, 150  -71.5 35.66667;
1933, 715  -71.84861 36.51944;
1934, 4375  20.93694 82.05;
1935, 2000000  26.96667 -105.31667;
1936, 540  28.29583 0.025;
1937, 374  28.3125 0.23333;
1938, 5465  28.60417 1.04167;
1939, 5397  28.95 -97.40278;
1940, 113600  29.8 -107.55;
1941, 55400  32.9 -102.28333;
1942, 51800  33.58333 -99.8;
1943, 9.8  33.6 -103.3;
1944, 522.2  33.63333 -103.16667;
1945, 14.8  33.66667 -103.41667;
1946, 5116  33.86333 -103.34667;
1947, 34500  33.96667 -87.91667;
1948, 276  34.05 -103.55;
1949, 24.8  34.08333 -103.5;
1950, 32.4  34.08333 -103.5;
1951, 34.7  34.08333 -103.5;
1952, 38  34.08333 -103.5;
1953, 71.1  34.08333 -103.5;
1954, 32.6  34.08333 -103.51667;
1955, 137  34.08333 -103.56667;
1956, 52.1  34.08333 -103.61667;
1957, 69.6  34.2 -103.23333;
1958, 16.2  34.21667 -103.5;
1959, 15  34.21667 -103.55;
1960, 929.4  34.26667 -103.38333;
1961, 140  34.31667 -103.38333;
1962, 12.4  34.38167 -103.39167;
1963, 190  34.555 -101.63;
1964, 1360  35.33333 -101.38333;
1965, 235  35.765 140.41;
1966, 13000  39.11 -100.36167;
1967, 566  39.59167 -94.92194;
1968, 2500  39.60833 -100.475;
1969, 600  48.7 37.5;
1970, 1990  48.71667 -97.3;
1971, 815.3  50.53806 16.26333;
1972, 54600  53.3 126.11667;
1973, 5460  54.56667 -6.33333;
1974, 110700  -18.5 16.0;
1975, 11090  -21.65972 140.90694;
1976, 2066  -23.83333 27.91667;
1977, 429  -26.66667 120.16667;
1978, 3230  -27.2 31.31667;
1979, 76  -27.76667 137.85;
1980, 3600  -28.03333 138.13333;
1981, 18.6  -29.43333 142.01667;
1982, 271.8  -29.96667 120.6;
1983, 4030  -30.1 143.2;
1984, 36  -30.45833 128.21667;
1985, 64  -30.46667 128.2;
1986, 19000  -30.55 130.96667;
1987, 74  -30.9 128.08333;
1988, 786  -31.51667 117.96667;
1989, 4590  11.05 -69.85;
1990, 3000  14.25 1.53333;
1991, 1500  16.58333 -11.33333;
1992, 23000  24.83333 31.66667;
1993, 5500  32.91667 120.78333;
1994, 30500  33.59167 -103.02667;
1995, 57.3  33.61667 -103.45;
1996, 2276  33.795 -102.24167;
1997, 1570  33.92333 -103.35;
1998, 1200  33.99833 -102.17667;
1999, 120.4  34.1 -103.48333;
2000, 30.3  34.13333 -103.36667;
2001, 55.5  34.23333 -103.25;
2002, 439.1  34.25 -103.51667;
2003, 6.8  34.3 -103.45;
2004, 8600  34.5 -102.75;
2005, 1238  34.53333 -101.7;
2006, 222  34.58333 -102.08333;
2007, 5700  34.8 -103.31667;
2008, 28  35.16667 -105.98333;
2009, 17000  36.00833 -95.15;
2010, 88000  36.23 -104.11889;
2011, 5400  36.55 -102.78333;
2012, 3000  37.63333 -102.41667;
2013, 16380  41.0 -97.53333;
2014, 2500  47.95833 -96.7;
2015, 325  49.50833 -97.81667;
2016, 24.3  51.85 10.78333;
2017, 10000  66.8 178.2;
2018, 2000  9.5 31.75;
2019, 2450  9.5 35.33333;
2020, 279000  -16.21667 -50.3;
2021, 2500  -22.25 -49.93333;
2022, 260.1  -25.5 -68.4;
2023, 914  -29.58333 121.16667;
2024, 38750  -29.62917 116.48222;
2025, 169.2  -30.18333 126.36667;
2026, 4400  -30.6 127.81667;
2027, 14000  -30.75 -64.78333;
2028, 170.6  -30.75 127.98333;
2029, 251  -30.88333 127.55;
2030, 13400  11.85 8.21667;
2031, 5000  20.63333 -100.38333;
2032, 60000  22.75 108.33333;
2033, 2500  25.15 105.18333;
2034, 58630  26.1 -106.96667;
2035, 24500  27.0 -105.25;
2036, 513  32.37167 -106.25833;
2037, 972  33.28333 -102.96667;
2038, 405.8  33.61667 -103.45;
2039, 10.8  33.88333 -103.7;
2040, 13.1  34.08333 -103.5;
2041, 22.8  34.08333 -103.5;
2042, 17.7  34.1 -103.48333;
2043, 29.4  34.21667 -103.35;
2044, 4763  34.26667 -101.25;
2045, 7.9  34.3 -103.43333;
2046, 361.5  34.3 -103.43333;
2047, 45.5  34.31833 -103.47167;
2048, 50.5  34.39833 -103.605;
2049, 884.3  34.58333 -102.05;
2050, 16300  34.80167 -101.56667;
2051, 1987  35.33333 -99.15;
2052, 2860  35.68 -101.99333;
2053, 2070  36.73333 -102.2;
2054, 2367  37.59183 -97.21497;
2055, 524  38.17 -110.36667;
2056, 10900  38.28 -97.365;
2057, 23900  38.64167 -98.88333;
2058, 2000  38.69667 -99.70833;
2059, 20676  41.5 -91.47917;
2060, 350  41.7 -72.65;
2061, 3900  43.5 125.66667;
2062, 177  45.29167 11.52722;
2063, 11400  51.8 79.9;
2064, 18350  52.1 79.7;
2065, 1544  60.24556 22.06194;
2066, 7500  72.88333 -25.11667;
2067, 7000  -25.5 -54.5;
2068, 850  -28.83333 122.18333;
2069, 93000  -30.5 131.55;
2070, 235  -30.85 127.53333;
2071, 304  -31.2 138.3;
2072, 304.3  -31.2 138.3;
2073, 150  -33.0 121.0;
2074, 288  13.5 -0.68333;
2075, 2575  26.95833 16.03333;
2076, 3100  33.075 -102.045;
2077, 100.3  33.11667 -102.11667;
2078, 598  33.68333 -112.26667;
2079, 453  33.70833 -103.76667;
2080, 10900  33.9 -103.55333;
2081, 3600  34.12167 -102.695;
2082, 985.8  34.15 -103.22;
2083, 10.3  34.41667 -103.58333;
2084, 2505  34.59333 -101.99333;
2085, 1800  34.655 -101.64;
2086, 2160  34.655 -101.64;
2087, 5200  34.86667 -98.95;
2088, 8346  35.28333 -93.5;
2089, 13000  37.06667 -98.66167;
2090, 38400  37.30833 -97.545;
2091, 4100  39.23 -102.99;
2092, 3900  39.33333 -97.56167;
2093, 76000  39.99167 -98.34167;
2094, 4239  45.7 43.7;
2095, 1300  48.78333 -97.35;
2096, 18800  64.4 172.7;
2097, 50000  9.31667 -70.62833;
2098, 102  -21.86667 120.11667;
2099, 4000  -26.15 26.18333;
2100, 17.3  -30.46667 125.7;
2101, 2.7  -30.66667 126.4;
2102, 142000  -44.53333 -70.36667;
2103, 3.5  -71.5 35.66667;
2104, 4.8  -71.5 35.66667;
2105, 7  -71.5 35.66667;
2106, 9  -71.5 35.66667;
2107, 11  -71.5 35.66667;
2108, 18.1  -71.5 35.66667;
2109, 20.3  -71.5 35.66667;
2110, 39.8  -71.5 35.66667;
2111, 480  -71.5 35.66667;
2112, 500  -71.5 35.66667;
2113, 900  -71.5 35.66667;
2114, 650  -71.83333 35.5;
2115, 76  20.25 -12.68333;
2116, 1200000  20.6 44.88333;
2117, 12200  24.01667 -104.66667;
2118, 66  29.9 -112.68333;
2119, 35400  32.83611 -99.60417;
2120, 56  33.48472 -117.6625;
2121, 959  33.67833 -102.315;
2122, 18.2  33.71667 -103.65;
2123, 7.7  34.21667 -103.28333;
2124, 23600  34.80167 -101.68333;
2125, 1400  38.47028 -105.24139;
2126, 132000  55.14167 48.2;
2127, 483  -11.85 15.83333;
2128, 295  -20.36667 130.11667;
2129, 52  -29.58333 128.91667;
2130, 66.5  -30.06667 128.96667;
2131, 128.7  -30.06667 128.96667;
2132, 3388  -30.3 131.26667;
2133, 202.9  -31.3 138.38333;
2134, 438.6  -32.11667 141.08333;
2135, 41000  -7.53133 -46.04117;
2136, 0.23  -71.5 35.66667;
2137, 0.25  -71.5 35.66667;
2138, 0.28  -71.5 35.66667;
2139, 0.34  -71.5 35.66667;
2140, 0.39  -71.5 35.66667;
2141, 0.4  -71.5 35.66667;
2142, 0.44  -71.5 35.66667;
2143, 0.54  -71.5 35.66667;
2144, 0.56  -71.5 35.66667;
2145, 0.56  -71.5 35.66667;
2146, 0.6  -71.5 35.66667;
2147, 0.67  -71.5 35.66667;
2148, 0.67  -71.5 35.66667;
2149, 0.7  -71.5 35.66667;
2150, 0.71  -71.5 35.66667;
2151, 0.78  -71.5 35.66667;
2152, 0.78  -71.5 35.66667;
2153, 0.79  -71.5 35.66667;
2154, 0.79  -71.5 35.66667;
2155, 0.8  -71.5 35.66667;
2156, 0.83  -71.5 35.66667;
2157, 0.86  -71.5 35.66667;
2158, 0.88  -71.5 35.66667;
2159, 0.97  -71.5 35.66667;
2160, 0.98  -71.5 35.66667;
2161, 1.01  -71.5 35.66667;
2162, 1.01  -71.5 35.66667;
2163, 1.02  -71.5 35.66667;
2164, 1.06  -71.5 35.66667;
2165, 1.07  -71.5 35.66667;
2166, 1.07  -71.5 35.66667;
2167, 1.09  -71.5 35.66667;
2168, 1.14  -71.5 35.66667;
2169, 1.14  -71.5 35.66667;
2170, 1.21  -71.5 35.66667;
2171, 1.34  -71.5 35.66667;
2172, 1.39  -71.5 35.66667;
2173, 1.4  -71.5 35.66667;
2174, 1.42  -71.5 35.66667;
2175, 1.45  -71.5 35.66667;
2176, 1.49  -71.5 35.66667;
2177, 1.53  -71.5 35.66667;
2178, 1.54  -71.5 35.66667;
2179, 1.59  -71.5 35.66667;
2180, 1.61  -71.5 35.66667;
2181, 1.67  -71.5 35.66667;
2182, 1.68  -71.5 35.66667;
2183, 1.72  -71.5 35.66667;
2184, 1.79  -71.5 35.66667;
2185, 1.85  -71.5 35.66667;
2186, 1.89  -71.5 35.66667;
2187, 2  -71.5 35.66667;
2188, 2  -71.5 35.66667;
2189, 2.09  -71.5 35.66667;
2190, 2.1  -71.5 35.66667;
2191, 2.12  -71.5 35.66667;
2192, 2.16  -71.5 35.66667;
2193, 2.17  -71.5 35.66667;
2194, 2.19  -71.5 35.66667;
2195, 2.22  -71.5 35.66667;
2196, 2.22  -71.5 35.66667;
2197, 2.24  -71.5 35.66667;
2198, 2.26  -71.5 35.66667;
2199, 2.3  -71.5 35.66667;
2200, 2.33  -71.5 35.66667;
2201, 2.37  -71.5 35.66667;
2202, 2.39  -71.5 35.66667;
2203, 2.46  -71.5 35.66667;
2204, 2.5  -71.5 35.66667;
2205, 2.52  -71.5 35.66667;
2206, 2.55  -71.5 35.66667;
2207, 2.61  -71.5 35.66667;
2208, 2.62  -71.5 35.66667;
2209, 2.69  -71.5 35.66667;
2210, 2.75  -71.5 35.66667;
2211, 2.79  -71.5 35.66667;
2212, 2.81  -71.5 35.66667;
2213, 2.82  -71.5 35.66667;
2214, 2.83  -71.5 35.66667;
2215, 2.89  -71.5 35.66667;
2216, 2.9  -71.5 35.66667;
2217, 2.94  -71.5 35.66667;
2218, 2.95  -71.5 35.66667;
2219, 2.99  -71.5 35.66667;
2220, 3  -71.5 35.66667;
2221, 3.01  -71.5 35.66667;
2222, 3.06  -71.5 35.66667;
2223, 3.08  -71.5 35.66667;
2224, 3.12  -71.5 35.66667;
2225, 3.12  -71.5 35.66667;
2226, 3.22  -71.5 35.66667;
2227, 3.23  -71.5 35.66667;
2228, 3.23  -71.5 35.66667;
2229, 3.24  -71.5 35.66667;
2230, 3.28  -71.5 35.66667;
2231, 3.29  -71.5 35.66667;
2232, 3.31  -71.5 35.66667;
2233, 3.36  -71.5 35.66667;
2234, 3.4  -71.5 35.66667;
2235, 3.42  -71.5 35.66667;
2236, 3.47  -71.5 35.66667;
2237, 3.49  -71.5 35.66667;
2238, 3.5  -71.5 35.66667;
2239, 3.55  -71.5 35.66667;
2240, 3.6  -71.5 35.66667;
2241, 3.66  -71.5 35.66667;
2242, 3.69  -71.5 35.66667;
2243, 3.7  -71.5 35.66667;
2244, 3.72  -71.5 35.66667;
2245, 3.73  -71.5 35.66667;
2246, 3.85  -71.5 35.66667;
2247, 3.85  -71.5 35.66667;
2248, 3.86  -71.5 35.66667;
2249, 3.87  -71.5 35.66667;
2250, 3.92  -71.5 35.66667;
2251, 3.98  -71.5 35.66667;
2252, 4  -71.5 35.66667;
2253, 4.04  -71.5 35.66667;
2254, 4.04  -71.5 35.66667;
2255, 4.06  -71.5 35.66667;
2256, 4.09  -71.5 35.66667;
2257, 4.12  -71.5 35.66667;
2258, 4.13  -71.5 35.66667;
2259, 4.15  -71.5 35.66667;
2260, 4.17  -71.5 35.66667;
2261, 4.17  -71.5 35.66667;
2262, 4.17  -71.5 35.66667;
2263, 4.18  -71.5 35.66667;
2264, 4.24  -71.5 35.66667;
2265, 4.25  -71.5 35.66667;
2266, 4.29  -71.5 35.66667;
2267, 4.3  -71.5 35.66667;
2268, 4.36  -71.5 35.66667;
2269, 4.4  -71.5 35.66667;
2270, 4.44  -71.5 35.66667;
2271, 4.45  -71.5 35.66667;
2272, 4.53  -71.5 35.66667;
2273, 4.65  -71.5 35.66667;
2274, 4.66  -71.5 35.66667;
2275, 4.7  -71.5 35.66667;
2276, 4.74  -71.5 35.66667;
2277, 4.78  -71.5 35.66667;
2278, 4.83  -71.5 35.66667;
2279, 4.84  -71.5 35.66667;
2280, 4.89  -71.5 35.66667;
2281, 4.89  -71.5 35.66667;
2282, 4.9  -71.5 35.66667;
2283, 4.96  -71.5 35.66667;
2284, 4.98  -71.5 35.66667;
2285, 5  -71.5 35.66667;
2286, 5  -71.5 35.66667;
2287, 5  -71.5 35.66667;
2288, 5.01  -71.5 35.66667;
2289, 5.03  -71.5 35.66667;
2290, 5.05  -71.5 35.66667;
2291, 5.06  -71.5 35.66667;
2292, 5.07  -71.5 35.66667;
2293, 5.08  -71.5 35.66667;
2294, 5.09  -71.5 35.66667;
2295, 5.1  -71.5 35.66667;
2296, 5.14  -71.5 35.66667;
2297, 5.16  -71.5 35.66667;
2298, 5.17  -71.5 35.66667;
2299, 5.19  -71.5 35.66667;
2300, 5.24  -71.5 35.66667;
2301, 5.25  -71.5 35.66667;
2302, 5.27  -71.5 35.66667;
2303, 5.31  -71.5 35.66667;
2304, 5.39  -71.5 35.66667;
2305, 5.41  -71.5 35.66667;
2306, 5.43  -71.5 35.66667;
2307, 5.5  -71.5 35.66667;
2308, 5.54  -71.5 35.66667;
2309, 5.56  -71.5 35.66667;
2310, 5.66  -71.5 35.66667;
2311, 5.7  -71.5 35.66667;
2312, 5.73  -71.5 35.66667;
2313, 5.77  -71.5 35.66667;
2314, 5.8  -71.5 35.66667;
2315, 5.85  -71.5 35.66667;
2316, 5.93  -71.5 35.66667;
2317, 6.02  -71.5 35.66667;
2318, 6.03  -71.5 35.66667;
2319, 6.1  -71.5 35.66667;
2320, 6.14  -71.5 35.66667;
2321, 6.17  -71.5 35.66667;
2322, 6.23  -71.5 35.66667;
2323, 6.25  -71.5 35.66667;
2324, 6.3  -71.5 35.66667;
2325, 6.3  -71.5 35.66667;
2326, 6.31  -71.5 35.66667;
2327, 6.37  -71.5 35.66667;
2328, 6.4  -71.5 35.66667;
2329, 6.44  -71.5 35.66667;
2330, 6.54  -71.5 35.66667;
2331, 6.57  -71.5 35.66667;
2332, 6.59  -71.5 35.66667;
2333, 6.78  -71.5 35.66667;
2334, 6.82  -71.5 35.66667;
2335, 6.9  -71.5 35.66667;
2336, 7.1  -71.5 35.66667;
2337, 7.12  -71.5 35.66667;
2338, 7.12  -71.5 35.66667;
2339, 7.2  -71.5 35.66667;
2340, 7.2  -71.5 35.66667;
2341, 7.4  -71.5 35.66667;
2342, 7.43  -71.5 35.66667;
2343, 7.43  -71.5 35.66667;
2344, 7.55  -71.5 35.66667;
2345, 7.57  -71.5 35.66667;
2346, 7.74  -71.5 35.66667;
2347, 7.76  -71.5 35.66667;
2348, 7.82  -71.5 35.66667;
2349, 7.82  -71.5 35.66667;
2350, 7.85  -71.5 35.66667;
2351, 7.9  -71.5 35.66667;
2352, 7.93  -71.5 35.66667;
2353, 7.97  -71.5 35.66667;
2354, 8.06  -71.5 35.66667;
2355, 8.1  -71.5 35.66667;
2356, 8.1  -71.5 35.66667;
2357, 8.16  -71.5 35.66667;
2358, 8.16  -71.5 35.66667;
2359, 8.26  -71.5 35.66667;
2360, 8.41  -71.5 35.66667;
2361, 8.45  -71.5 35.66667;
2362, 8.53  -71.5 35.66667;
2363, 8.55  -71.5 35.66667;
2364, 8.57  -71.5 35.66667;
2365, 8.75  -71.5 35.66667;
2366, 8.82  -71.5 35.66667;
2367, 8.94  -71.5 35.66667;
2368, 8.96  -71.5 35.66667;
2369, 9  -71.5 35.66667;
2370, 9.05  -71.5 35.66667;
2371, 9.1  -71.5 35.66667;
2372, 9.1  -71.5 35.66667;
2373, 9.11  -71.5 35.66667;
2374, 9.3  -71.5 35.66667;
2375, 9.57  -71.5 35.66667;
2376, 9.8  -71.5 35.66667;
2377, 10.46  -71.5 35.66667;
2378, 10.51  -71.5 35.66667;
2379, 10.55  -71.5 35.66667;
2380, 10.7  -71.5 35.66667;
2381, 11.07  -71.5 35.66667;
2382, 11.16  -71.5 35.66667;
2383, 11.2  -71.5 35.66667;
2384, 11.4  -71.5 35.66667;
2385, 11.4  -71.5 35.66667;
2386, 11.5  -71.5 35.66667;
2387, 11.63  -71.5 35.66667;
2388, 11.81  -71.5 35.66667;
2389, 12.4  -71.5 35.66667;
2390, 12.52  -71.5 35.66667;
2391, 12.6  -71.5 35.66667;
2392, 13.04  -71.5 35.66667;
2393, 13.12  -71.5 35.66667;
2394, 14  -71.5 35.66667;
2395, 14.1  -71.5 35.66667;
2396, 14.28  -71.5 35.66667;
2397, 14.3  -71.5 35.66667;
2398, 14.3  -71.5 35.66667;
2399, 14.52  -71.5 35.66667;
2400, 14.56  -71.5 35.66667;
2401, 14.69  -71.5 35.66667;
2402, 15.45  -71.5 35.66667;
2403, 15.5  -71.5 35.66667;
2404, 15.88  -71.5 35.66667;
2405, 16.19  -71.5 35.66667;
2406, 16.32  -71.5 35.66667;
2407, 16.37  -71.5 35.66667;
2408, 17.1  -71.5 35.66667;
2409, 17.1  -71.5 35.66667;
2410, 17.55  -71.5 35.66667;
2411, 17.7  -71.5 35.66667;
2412, 18.06  -71.5 35.66667;
2413, 18.44  -71.5 35.66667;
2414, 18.57  -71.5 35.66667;
2415, 18.88  -71.5 35.66667;
2416, 19.14  -71.5 35.66667;
2417, 19.2  -71.5 35.66667;
2418, 19.72  -71.5 35.66667;
2419, 20.36  -71.5 35.66667;
2420, 20.45  -71.5 35.66667;
2421, 20.9  -71.5 35.66667;
2422, 20.93  -71.5 35.66667;
2423, 21.59  -71.5 35.66667;
2424, 21.8  -71.5 35.66667;
2425, 22.9  -71.5 35.66667;
2426, 25.66  -71.5 35.66667;
2427, 25.9  -71.5 35.66667;
2428, 26.32  -71.5 35.66667;
2429, 27.36  -71.5 35.66667;
2430, 27.6  -71.5 35.66667;
2431, 28.21  -71.5 35.66667;
2432, 29  -71.5 35.66667;
2433, 30.5  -71.5 35.66667;
2434, 32.74  -71.5 35.66667;
2435, 33.56  -71.5 35.66667;
2436, 35.17  -71.5 35.66667;
2437, 35.41  -71.5 35.66667;
2438, 35.6  -71.5 35.66667;
2439, 35.7  -71.5 35.66667;
2440, 35.8  -71.5 35.66667;
2441, 37.35  -71.5 35.66667;
2442, 38.01  -71.5 35.66667;
2443, 39.82  -71.5 35.66667;
2444, 40.98  -71.5 35.66667;
2445, 42.09  -71.5 35.66667;
2446, 42.24  -71.5 35.66667;
2447, 42.28  -71.5 35.66667;
2448, 42.38  -71.5 35.66667;
2449, 43.36  -71.5 35.66667;
2450, 43.67  -71.5 35.66667;
2451, 44.31  -71.5 35.66667;
2452, 45.02  -71.5 35.66667;
2453, 45.52  -71.5 35.66667;
2454, 47  -71.5 35.66667;
2455, 49.42  -71.5 35.66667;
2456, 54.89  -71.5 35.66667;
2457, 56.82  -71.5 35.66667;
2458, 58  -71.5 35.66667;
2459, 58.18  -71.5 35.66667;
2460, 58.57  -71.5 35.66667;
2461, 65.92  -71.5 35.66667;
2462, 80.2  -71.5 35.66667;
2463, 82.35  -71.5 35.66667;
2464, 88.48  -71.5 35.66667;
2465, 89.5  -71.5 35.66667;
2466, 90.2  -71.5 35.66667;
2467, 107  -71.5 35.66667;
2468, 162.3  -71.5 35.66667;
2469, 185.5  -71.5 35.66667;
2470, 205.2  -71.5 35.66667;
2471, 213.9  -71.5 35.66667;
2472, 298.5  -71.5 35.66667;
2473, 591.9  -71.5 35.66667;
2474, 620.8  -71.5 35.66667;
2475, 714.7  -71.5 35.66667;
2476, 725  -71.5 35.66667;
2477, 420.3  -71.61167 35.25833;
2478, 1818.5  -71.64306 35.59444;
2479, 554.7  -71.67917 35.97778;
2480, 2323.8  -71.69583 36.01667;
2481, 4.59  -71.70278 35.90556;
2482, 10.6  -71.70278 35.90833;
2483, 1065.9  -71.71389 35.99722;
2484, 27.4  -71.72361 35.74167;
2485, 23.2  -71.72639 35.975;
2486, 1719.7  -71.72639 35.975;
2487, 188.7  -71.72778 35.98611;
2488, 173.3  -71.73056 35.76111;
2489, 580.8  -71.73056 35.96111;
2490, 46.8  -71.73056 35.98333;
2491, 257.2  -71.73194 35.97778;
2492, 23.1  -71.73472 35.45;
2493, 44.5  -71.73472 35.77222;
2494, 203.4  -71.73472 35.875;
2495, 120.8  -71.73472 35.96667;
2496, 92.7  -71.7375 35.80556;
2497, 248.8  -71.7375 35.89167;
2498, 120  -71.73889 35.80833;
2499, 2293.2  -71.73889 35.93611;
2500, 114.1  -71.73889 35.99444;
2501, 84.6  -71.74167 35.64167;
2502, 134.2  -71.74167 35.91944;
2503, 578.8  -71.74167 36.01111;
2504, 33.9  -71.74306 36.08056;
2505, 6.3  -71.74583 35.84167;
2506, 13.8  -71.74722 35.80556;
2507, 10  -71.74861 35.78056;
2508, 163.2  -71.74861 35.99722;
